id,flag,round,team_id,service_id
6421,L058OEN70OEGAIVXFXD8MZN19WN2JLM=,101,2,4
6422,XDZO984G2G0GU1GZFKIX5FF5B5MW9LD=,101,2,5
6423,MYL34VFEY7YVL7GF6LWHSJTG0DROZVN=,101,2,6
6424,NN35RNNC5IGM23KTEYMIMRUPEBHCA8E=,101,2,7
6425,U5Y06Q0DPINIAO48NOR6XYGN74BSYUF=,101,3,0
6426,KG2C4RE0K5TIS9IRNLCPY1YHII9JBQ7=,101,3,1
6427,JBL3T53PQWCPPKWBYVDMFKSR8YMR6I6=,101,3,2
6428,2I8U15IWIYXYWC19RWTU4Q4RIO65JCE=,101,3,3
6429,1CYTC2JG5WV3MOR4JULI5P296UIYWSS=,101,3,4
6430,FW3RKZVVNZIC6FQGQJZL23JFVPI9T0S=,101,3,5
6431,IVY1G1T2BVWGZ3FNA3A3SMLUWTRYZPS=,101,3,6
6432,1EADV2J83UU9NMR7R6W0TTL66NW10MJ=,101,3,7
6441,Q1R7TIUONYZJ8568MH12KYV2VIJ34JA=,101,5,0
6442,65E2YHVS0Z65O27JCPHVMUPSZI8TFTI=,101,5,1
6443,UBOR7A60EHEQSWWP6550AZXZ8WEUCFP=,101,5,2
6444,8SDHFQJPAABJ6NRZRV6WZ8C9G0KRNU4=,101,5,3
6445,IXC3PLJLE9DEZG57GCBI5MR9SBH4ILQ=,101,5,4
6448,9D1WF6JG43D9AKKEX3ZXQ2AO6MNRIFD=,101,5,7
6449,06C9QGYDLJHLKH3WH8XUDLLQYLKFOM4=,101,6,0
6450,J31XB4QXZ6Q2CZCFCE63VEZ6PUSMXQB=,101,6,1
6451,QW90WWY51SBKELHCR61WOEXKGPCA8JS=,101,6,2
6452,SEJR4OPX0HUE6I87VRLLW0C3I37SE30=,101,6,3
6453,R2LQHUXALPH25LWCJTZ7II75FCN9BIE=,101,6,4
6454,MTKABEY0E8YF965MTID2I1JU958678F=,101,6,5
6455,7KWLOW1WG4OZ1EORW00KV7UQACKQS5M=,101,6,6
6456,OLCHUEMMOKAG42BV4UHJH3M4VUHCZCJ=,101,6,7
6457,Z3TT2S3KSV00AXD29VWC60U3R0VK6JQ=,101,7,0
6458,RDN8OKYECO2UE86KRQ4TNFDI94GKN67=,101,7,1
6459,Q3YCY4MK0JUIZ9WTGDKS98T8SEL5YO0=,101,7,2
6460,VVJQE89ZWILBJ4S9PBCLV06RD6N3G6S=,101,7,3
6461,HRB8MCX9QUKO5RUIIXVCU6TZ32V1FQJ=,101,7,4
6462,QWE7N5DZS29VCEWPWQVVOWK5YH3XH6W=,101,7,5
6463,ULQBSGPM8BCKKPORCCCVQ0EK6Q4AO2F=,101,7,6
6464,5RCXRI8NGS35F34459JO9NKGT9H56SH=,101,7,7
6465,YRMIFRRD8P4VA4N7BUIDPQRH3W9YFNN=,102,0,0
6466,0OJYVEVHI0FYEFBJ4IEO4CD86O2GWKN=,102,0,1
6467,VYQP1S6H7GV1X7K7G9X1VGH9XG16TFC=,102,0,2
6468,UV99F2G4R7KBR82WA06ELB4JSEXI6XJ=,102,0,3
6469,XI7W3OCFWYX8NRXHIPY5PSLEVYXGV82=,102,0,4
6470,04YQGHHJ9MJ3LTMPU6G1A8S8FKGZS7Y=,102,0,5
6471,XEHV57PEZIUGGRE7BG4JDSHHC81G1CU=,102,0,6
6472,5OEMF2ZJC3PY0399IAAM11682QCPFQQ=,102,0,7
6473,61QA3JT0SM30N0639P3OA4P66144PW3=,102,1,0
6474,SP71WUAWAJQ7YW3AXV2SCI472XVFQIG=,102,1,1
6475,MPU4R1NLUE0T6JWHRE6PMY9E0B3LM22=,102,1,2
6476,QZURBJTZ9D0PN5F78XX5YV1P80WHV66=,102,1,3
6477,YZ3HZ1VIX96HGNJJU307WGQIQ3XB5KJ=,102,1,4
6478,2NG9R3V21LG4QG296T5YRDYPEPC7UOO=,102,1,5
6479,C2W746DTB9M68O7481UGVLDWQL8PA31=,102,1,6
6480,KIZ5LUR5B9CSEGYB0RHVSGZ9VFKMWU3=,102,1,7
6481,0P9KGXP7WL5QJRFE04EFP82AMQSV9YO=,102,2,0
6482,PKM5RGBGM753R93EV5ZXTGHQ3EMIVE7=,102,2,1
6483,TL3H3PPCWT6WJXCCY2ZYVCNY23JQ3E6=,102,2,2
6484,4XKMDTT8UR5646L895LNB61OLJM2HUA=,102,2,3
6485,MWV6AGQIJY0EQNJ8R0WDB2HVLYGM90D=,102,2,4
6486,3GI0XEMXC2Q48EGPS3G3DFN0BQ0SGGL=,102,2,5
6487,4ME62YAWFL80I7IO01LETJA47WTPB82=,102,2,6
6488,ZY63WCEGGVVK06CVJVCFTVJV2ZYK5RY=,102,2,7
6489,UTUMAU0SKPPXPJ8QK3T79RHN08GNYJ4=,102,3,0
6490,EIOMG4RSSNPRIZI0QYSWYFQ5NF90EB7=,102,3,1
6491,ZHLDA873HLWGNJR7XNFOQR2LLCCGZ7M=,102,3,2
6492,RD3DBPIKUS8YV1DRTY1N3U7SCCSWQYM=,102,3,3
6493,9RFER1I93RXMZ5X015U7RWLR6AQMTKP=,102,3,4
6494,2INFOMGJYT8BCSJW9Y9G6Y5TCZZ9M3W=,102,3,5
6495,Y5A94MA08MVJJQLBMNHLUOYBN3ZRLAF=,102,3,6
6496,AEGNVR50F7YAE0MCTFXA2YGZEG3X5B8=,102,3,7
6497,8ON2QMMF8JPU93OJN9E7CYOO5CWK19W=,102,4,0
6498,34NSVIHNCBDF9VYZC5O9KARK5U1UWK5=,102,4,1
6499,PBD9K40ANDUSPWWZ3M3LR32I6TKTY6Z=,102,4,2
6500,6IFSJ6EDH2MG0VR5QGGUXHI1FKNISET=,102,4,3
6501,HOFYSPUNAB6QYWJ7ECFJZHGH7V3EZKR=,102,4,4
6656,VK6KH6RTHLMNJF1NEMR9MA3K04KN0CF=,104,7,7
6657,IPEQ55HJ1S6TW0YQ1AT0565NJ3IUXO3=,105,0,0
6504,0CDVFRYG7S93PULPPDSWLRSBMDVVBL0=,102,4,7
6505,CP08OKJCL3ONE7XKS2UZDNQJIPNWVTL=,102,5,0
6506,46W81NECU71XKW0VW3GN2FVAFQVQ8HB=,102,5,1
6507,REXEQL0D614EMFOQGDCEUNROAKZL9K9=,102,5,2
6508,IJFRTMZTDATRO36XX1471BDL8O66FBI=,102,5,3
6509,A9L7X468N1DITORXY81NFLFFHWF3FST=,102,5,4
6658,3BEDJSI5HSVGYUAF7EG9AP6S30X1VHG=,105,0,1
6659,K1V7XYNGF575K8U776C12Y3Y6FQDQ0Y=,105,0,2
6512,S32PODSO6ARVEZ71S0RMUAR1O84CB0Y=,102,5,7
6513,8WPI273697H8G3UROENG2KZ0IBXRY18=,102,6,0
6514,V2A9YW3QDVLIKMLI1UG5CUYVO52R21A=,102,6,1
6515,T1KYPW1PCV4LFEQWXJ2WGR9HBOP1DL4=,102,6,2
6516,BF6CAKCHD1GNFT6IAG8JB0NJL7RVSZ1=,102,6,3
6517,9TCXFZNG9DUXU45GXPITEIWE91FPQ5D=,102,6,4
6518,84ZZGCSLVZIRJZDDW01WO2EOQU8N8AT=,102,6,5
6519,S8Q1RNDI97WILU7E07VH3EETY7B660A=,102,6,6
6520,XP91B3U53B3XWXEOLLLA4E79X60M1N6=,102,6,7
6521,X260QXK8YGYCLQD0CWOL08I098QXVE5=,102,7,0
6522,7COWTRHJL37X7SEF8DV6SI70ZUF3BXG=,102,7,1
6523,ZF5IMDP3VUBYYJW1N89JM6YJ406C1FZ=,102,7,2
6524,4FVXZJCFIEMOBNWCEO6B04A21094C4P=,102,7,3
6525,U44RGBNW0B0JB4YC0LJR4BUXP4D1IAM=,102,7,4
6526,PFUI0YN065MLEQZJEWLZK216WFLMR77=,102,7,5
6527,IV7FQYQYEAZUYHUEH3VHLRI0R8I8T7U=,102,7,6
6528,EUZU1R8MYSIYXKA47O7M60IJQIUUEO3=,102,7,7
6529,2IORLL63AZR8UWPKKZ0UXUYHHQX9TQG=,103,0,0
6530,E6TVZNHA5JIWTJK7QPWM1B9CLSGQLAK=,103,0,1
6531,WURKNW41V2LO2BK1UO8X5O44TPXU3N1=,103,0,2
6532,YF5DXAPSL7OZ07AILBIHPXJ5AGV49RI=,103,0,3
6533,UR15ENW5FKNUD44KX8B3TBZGM9YQ3N7=,103,0,4
6534,78HOF9SI6VTFCHXNE1U40GYB8R4ZA8P=,103,0,5
6535,T6RM9TCSUEM36D90H2J15BP1NLNT421=,103,0,6
6536,000XJT1UU65A72N8MYHYGSTZTD2K2O4=,103,0,7
6537,VARRWK2NB9SV6OFSNM7IVX0JQXVHJDY=,103,1,0
6538,OB86EXNS82H8Y6BI5NJUSZAPW7LE8B7=,103,1,1
6539,DL7KXC0ZTSCGUYD27ZMAD1ILHH1Q6K2=,103,1,2
6540,OVM06M006PVHZRSUSKDTAQCGNMRF8UZ=,103,1,3
6541,HOZJLCFTWDI1MJH12BSHUJ5FSWMVE16=,103,1,4
6542,CS632GHNRAQ4KPGHGFDITS4W88UEVYX=,103,1,5
6543,OCKOCGDBQONZD864YGOKZ4BE4VGTSH1=,103,1,6
6544,SQ6YE7HK2W7IMP8PGMXLZDETHMWJEJY=,103,1,7
6545,NHHYJWHH2M1BCUYET9NCJVOQIGHTNQM=,103,2,0
6546,0YL6HVN3CLA0UKAFTNBMSM1OV5Y4HXD=,103,2,1
6547,NQK93D5N90GTAZ8I2K9ZI3SHKQW40ZF=,103,2,2
6548,MWPFM8KESWHT6H03U7K32XZUKGY58ZU=,103,2,3
6549,7IUOSTO7QQM8JLODVTT6B8L8XRPMEV0=,103,2,4
6550,6JISLQ75LEV4DMWEV1TNQBA9KR7TPRJ=,103,2,5
6551,E2CCWHNO6LZKYQPFU8U2RCOTMY85L66=,103,2,6
6552,H8FL2D2QPDKXI4RT2QDIUQYAQFK3TCT=,103,2,7
6553,RVQPFGQ0TSRPVDAD7XJYRSH1S6LF59G=,103,3,0
6554,W5797009TGN27551XUROEPQ41DVU9VB=,103,3,1
6555,NDT2UANH5WDBMYAOFZL3BRWIUYX6CGP=,103,3,2
6556,09HNQZIKTFR3SYVHP726IQI6ZK200J2=,103,3,3
6557,9TFSXHXS3NNFHAY156RU6E5TUD0GWVY=,103,3,4
6558,S2NHEOTQA28Z1G757F6E3CQKI6I8MA0=,103,3,5
6559,37TRW0XFNLW89FX9HR9C1SKVZ2YJGR6=,103,3,6
6560,880XV57VJAAD9APX3YME76P55J321ZO=,103,3,7
6561,R0PJ2IH6CW6LGY8DFDVWMAHY5WCOL5Q=,103,4,0
6562,5RMT44OK1GEH49I0DJC99IZ6LV69SAU=,103,4,1
6563,FDV8HDNSDBBH74ELEA6JTQI5F5T5RB4=,103,4,2
6564,TOT7MZZJLRES7KIMTCAZ7CPFGRIETMA=,103,4,3
6565,6AG2U6RTW905C8O4R3GX5PZJSTQD7GT=,103,4,4
6660,DS0NMJV8V1YYX99Z5B480I86F9B47AI=,105,0,3
6661,9YKPMF4JTM4BI5PZ7Y9OGOU0MWK92WW=,105,0,4
6568,CQ3BCQU2J0NRZZ59IFUPPXQR1BD7F2P=,103,4,7
6569,XJKL2C6I99FLRE90581JLU2UANFDVGJ=,103,5,0
6570,JGSCFRSJRF2XRVXAJXZF51J9MI66K1E=,103,5,1
6571,KEKB7K0XXTJHLP48MVMQ5RFT8PXNC51=,103,5,2
6572,8FQKYB41LLWN220IA6AYNKH4SHDZ923=,103,5,3
6573,UC156LHLPVS9OQBP0TDPCX6T4BHP0C6=,103,5,4
6574,LIU3K6WWAXGYEGKNFWAPJK4WLLEOZ3M=,103,5,5
6575,OTHG7ZW1AJV79UODQM41H357EZ67LQB=,103,5,6
6576,RM153M8JVTHK4TDB1AULLS57CHKOO3M=,103,5,7
6577,8EMXDH683IEKR3DI472F2VIQ495BUZA=,103,6,0
6578,8G2TIST2UR9CZ8A885REWK6KCKSPX03=,103,6,1
6579,LGG79CLKTODY3BV27NVS8V7OH6NKR1C=,103,6,2
6580,AZJ32MWS2ZUMTKPI0XMJLENKKWZQQ4R=,103,6,3
6581,1IGIEJ38JPBN2CTZ9PK7XZO5E9HIMZU=,103,6,4
6582,2G7HIUE9HHQ3XWTDHYSB15Z10WA5J41=,103,6,5
6583,S8Z8UY8611V4W2IITPXA35LGTNQ5BGU=,103,6,6
6584,PKI3VDV065O7PSKTCDU91KZDZ7FAL9C=,103,6,7
6585,5QBHIQ9WP2T5SZ9HLT5JFFDW8YEWQJ2=,103,7,0
6586,3CVPV7M9VKHX2GUMR6TTIQBXKY733PG=,103,7,1
6587,DH91688RORUCBQ8GVJR3BJRSDMDRXBH=,103,7,2
6588,RJG9K85MKVD05NUSQJ9RFDPN4WQT2XJ=,103,7,3
6589,CACTR68PUEHZ6944JLJU29C1PSMDQGN=,103,7,4
6662,00XIX3MWGTJ4PSPOBQ4WH35WF8M9J6H=,105,0,5
6591,QEFRRK1QDKQ7UIQ86OEZKIVXVIRFCU8=,103,7,6
6592,5QCMAN2D2Q0CGBL4RW5SOGNBNM7I94B=,103,7,7
6663,8J0FG9APBRWE89S7D9SCV3ZBORPZUCL=,105,0,6
6664,34DAQP8U6LX4W3KDWY0LI8LF2PISS56=,105,0,7
6665,L82G9G0XKPH4ZWRMYA7IU5V26VFI1TT=,105,1,0
6666,Z9WHL0RSFZSWQW4B8A41S1IC2YLEJJY=,105,1,1
6667,8FW84X6J61VY7U9XRQIOSEB0MG4ZEKW=,105,1,2
6668,BQSBMIAW8CBGEOP8K2DD76A5ZQ1X845=,105,1,3
6669,MB98RH7LT5E828027OES8NBU81X1Z3L=,105,1,4
6670,LSK5FHK2KFZHCPU09R42ET1GWU15TLP=,105,1,5
6671,ELQ29DOE5QBJMQ2M7Y4ORETFC08RURX=,105,1,6
6672,ZYZIHHICZQ3VFFBDTX0YQ4XGUM2I3SH=,105,1,7
6673,NOHSU8PINEV9WL8Y4JDP7QS4F8VHMLJ=,105,2,0
6674,BGDVNW5T1VEFPFZ2SYX1RFIGZ9WGPFO=,105,2,1
6675,8BTK1SG0ZKQWSC4VMMZTJKC7ZDYUCDM=,105,2,2
6676,PWZ9VNAY5A6NK5TBVV4BX8UOLRJRGVX=,105,2,3
6677,MCZGJSQIWPKHKYEED87MM2U2ZKYZFQV=,105,2,4
6678,WLBST8WG1O7G7OCQ7TG0O2AOIS88EJS=,105,2,5
6679,EMC3MAJSH3M1GFA35JCF4IW2OOW2NY9=,105,2,6
6680,4U6ALZWWPUW2V3GYRKL1LXD5QA23KI9=,105,2,7
6681,CPHE0M2CXU8D7B3VWBCH0W0YNZ1VN0J=,105,3,0
6683,KG0EWIIK2UBPKPQP6BVUOFUFHIKWYX5=,105,3,2
6684,KKGH9V494BES7GP688HM99ASYYCOFOQ=,105,3,3
6685,FQ9GCD3K1D1K7LELRL9UFMYZX8RWNHO=,105,3,4
6686,DRTOV5PXDNJON5KRH43M98TCQMFZQKY=,105,3,5
6687,E1WJ7NSBD3UR2YJCN7Z5S6P4G9O3UW6=,105,3,6
6688,JULRVYWBRJ6KNMJ55YL3VUA0MDEYASA=,105,3,7
6689,BJJQNIN9RFCI7DQAX7AJ7PJWLWEDBEG=,105,4,0
6690,AP3H224G7HA4BGPJTEGT1PP2A03VT5D=,105,4,1
6691,93FPJ3HKEO2916OD7QD9D6LDYL64XYN=,105,4,2
6692,RU9SXO2QME8UX6YCJSG2MNE1AUHMLC3=,105,4,3
6693,F4HLFA4ZX8SAFIP6YUEEZRZ38OX93M0=,105,4,4
6696,Y5L8DY7QB7WHC0R7UXZD5X1QZ66TQUR=,105,4,7
6697,U9T68R71HJU7VN2FZKVTNHFLE6BXOUH=,105,5,0
6698,I8JTJYGORWSL1M0GVKIIAV7JEE1ZPMU=,105,5,1
6699,WSJSNMI7MQWW7AUJVJDRKTSWWSMDIP5=,105,5,2
6700,FIC7T82YZ3WV1WOSV8JKWUE65U0NPRW=,105,5,3
6701,9Y1M7RQPG46OM7U82M04ZXIPCCP0PKN=,105,5,4
6702,ED33IME3P2P5H0PSV58XCQBTOCP95VY=,105,5,5
6703,OSYMZKLAKT4QPUM5D1SK9CNS7SNES64=,105,5,6
6704,FAJGCYNRQ0F432Q3YA1LCGD5SC5CI84=,105,5,7
6705,NQTA90JFYC0S2GNO5MDR9LCSJREIVX5=,105,6,0
6706,MJJ1L9PPP3K8OMUNV3KVLQ9RKYOAW7W=,105,6,1
6707,NUXSLXHGR0SH8AJPCTPSTBL1EMSLGUJ=,105,6,2
6708,W269OO9UM0Y8K4XQNTNPIP40Z3SO5JU=,105,6,3
6709,VSUZLWY7JOKOAAWLWYW13IBX21HF486=,105,6,4
6710,IFHSNP93SL752WAWGFIIU6CKXF3DL0R=,105,6,5
6711,OH0YWGX0BWYPR2G73YJH92F4GK8ECW0=,105,6,6
6712,0ICQU8192H6H5NHL53KUDWE1CUBAB3H=,105,6,7
6713,Z6JEHHOAM7N3VV9A1NW42OTINFYBHKX=,105,7,0
6714,3KER89BWZJ773FLG0PMU1EJDS3TYIMQ=,105,7,1
6715,XAGPS98VVFXBVNEQV3HGPG85SMDNX12=,105,7,2
6716,ZKV6CXJ8YIT10228R4KDFNPG1CJT4B6=,105,7,3
6717,T59KOLW7B38MFH3MN078I8RSUST0XM1=,105,7,4
6718,F7WBUIKLBDFHVMABE35X23H3GAVHXQ1=,105,7,5
6719,CEOKGYNYL163XGUNSAQX1C43VNULVZ5=,105,7,6
6720,1EPKW55KFAVTJ9Y6CGRPIG7Q4W5BIQY=,105,7,7
6721,68I15F5HD7NNCNJJ0IXVIBC137WVRMO=,106,0,0
6722,BBDDG981AV4MVROLDR40MP2EVJRA7BU=,106,0,1
6723,Z14IUXCSZFHEVBVFSYLFPX1QX9YMPXV=,106,0,2
6724,LP7AI4MYX0DN4L31PDSESEYF8EKKFLD=,106,0,3
6725,HRZDK1BDEPAUXLU0NVLU4B7134XRTD7=,106,0,4
6726,SQ2TXSGXAQ9DEYSV7OSQB62SV8A5K91=,106,0,5
6727,W10LU4Y5F1WU2BCK3YXKNBZ8ITRUOIY=,106,0,6
6728,7UIHPG0AES9N5P18L2U2GXHN05OYJSB=,106,0,7
6729,P80UXM57BAE7231Z7KDV5APSA424S0H=,106,1,0
6730,6Z8JPOUFPQI6HM7YDCGQ19RL1RLGCVT=,106,1,1
6731,3D1RZYF7V8TSNZELDBCWD7BNKNV8N23=,106,1,2
6732,DM0307W6D3Z0BC124BJRA6ZD8VRDCHJ=,106,1,3
6733,MI059L6KKIIFZYC501GFZ0UXJ2C0S0M=,106,1,4
6734,4IOQBAHQTXYLIX9GS5USJAZTU3QKILW=,106,1,5
6735,FUV1Z2LECOO7RSRZSK2K0R312EQRMMM=,106,1,6
6736,8H9B6Q6INWOCGSTKQSXQ5T1UMLC6SZX=,106,1,7
6737,K6QGN41KQ6FBFDIADOI4139BROF00U5=,106,2,0
6738,W5XCFF83O8QHANXSKCHFFGRS0YL5RVX=,106,2,1
6739,PQX82QBBCB3DA7WX3Y8E7ESEE1ZLJWX=,106,2,2
6740,10JAG3FDFYG6B4AW0VJCNPNBC9HVSI7=,106,2,3
6741,T9M62T9EETPQRXXSWNLWMK62YJ6W5DJ=,106,2,4
6742,WKV35QHL7JZHR5AIMZBNQYBEGY3MPXK=,106,2,5
6743,JTSQ6SOYXOEJHYG9JXFMSS919VZJY54=,106,2,6
6744,BSF43RCNJS7CKN3M4RH7CGWAEUX0HZM=,106,2,7
6745,UDKQYC8KC3ZVUZRMTVGQB5VFGQSM7RR=,106,3,0
6747,JM0M0LGO23VX25VIFWY5WYD0BW1LXD2=,106,3,2
6748,YVW42VEMNWI5AB7BF75TYLIJNWS9YMO=,106,3,3
6749,FGJLP5WGYZWK150E5RSVA6YA0SEOWP8=,106,3,4
6750,71MHVNTDJGGLOLSGQCR6UA89CGZ9ENV=,106,3,5
6751,1DM6KZ6BLXL4PV5UZWJD3E4BVY3ROKC=,106,3,6
6752,YC4G2P9KZSRR0RR4TFGARDMKJMD9JNU=,106,3,7
6753,DWVIVX66PV2Z90BLZBA7WQXFVDGDZGX=,106,4,0
6754,KLGVJB7S9M3FWOCNSYSSXV0OMBVBUSR=,106,4,1
6755,Q8VOCV58G6BK0FQTI5WCZCRLLBMNRF6=,106,4,2
6756,B69NOXUXAUYIM3XVZBNWJH7HPG5B990=,106,4,3
6757,6YKFLM0JK7HBM108URS7D0EQOZNNTX7=,106,4,4
6758,1K3V8L3GJRXL1510QK1FGGB6LH0G495=,106,4,5
6759,63TVM5SEOLT73OP0TI3OZ1ZJBH85YIS=,106,4,6
6760,K91DC5UFKSWZUIGNU9KMPWYDN8J6DA0=,106,4,7
6761,9K38H0RXRABJW0EJAVLPJAY6J96J46I=,106,5,0
6762,5Q23YOHAQB0A0R9NM29IGGL1366A7FH=,106,5,1
6763,0MCANJ79D6IDK2BW26ZMZ17TK8W3PMB=,106,5,2
6764,K5AQ2REEKNB37SFKCP7UFKJ5UHEU22Z=,106,5,3
6765,OBQ0AZA7V4PW3PI98MJFJAM03O7OTJW=,106,5,4
6766,X7HTXCSU7LUCFI05X57O0B7W280TPP2=,106,5,5
6767,7S99X030KOH4XFKSIEJ9W359YW9819T=,106,5,6
6768,F2RB9CFB6QEO52AB1LJGV2IQ9M8JTLC=,106,5,7
6769,BMVFPNEGN9RS8ESV9XJRDENGZHGQZV4=,106,6,0
6770,RWOHK2WMDC5NU2RO645QJBSTLWBMHW3=,106,6,1
6771,H5JS6L0VF3GE9Y8K3IZ3JL0D7LSQ0OI=,106,6,2
6772,G5HON9UKVGSQTGG69CUSN0AOCOYP9ES=,106,6,3
6773,OH3W13BFROPYRK6Q42AANWHTBHXV0ZH=,106,6,4
6774,RVKIAT5GBNLF5KHR8O6JROCNCFXIDAX=,106,6,5
6775,EM1D47UEQ9LT7N9UMAKQFTCWDSG5KJF=,106,6,6
6776,4B71JGW9BKU0FKMB46KNS7GEWJXA6VM=,106,6,7
6777,DW993TLCNRQ32NJ23UF24O5DLDLYIEX=,106,7,0
6778,XVJTYI8SMOVWK5AEFGXLEV9590RGYM5=,106,7,1
6779,S64D0ERMSLK02YHA0W2AV30PLWPR4JQ=,106,7,2
6780,BAIYGDX1G073QG608W13F5ZFSVECFNF=,106,7,3
6781,FJO1L565GHM3DMM4DT0N6479ILR6YDA=,106,7,4
6782,236O7A739FK1JUZY02WQKJ2U7DEAIIR=,106,7,5
6783,PE54SYBGJ23BLY4F84E1SKZPZAZDSM6=,106,7,6
6784,VUCREMLZCQ481E54QJ84PSC7SNLCJX0=,106,7,7
6785,4CIYVQG343VDG8UMUBJ3Q62WJIOASB6=,107,0,0
6786,R9LHBFMEMQ98XNZ9KSIO4AE74Q8Y2T2=,107,0,1
6787,NP2HHP7KJKJQ6LL3PFRZ74X4EBPDOXQ=,107,0,2
6788,TOM7HXX359UK494JSRX5TL7H9N8CEI8=,107,0,3
6789,6HK5F8JEI6V4EBYG6IYW259KIG6T45H=,107,0,4
6790,KS4NOLHRNM9LZCM1993PEYH2WWC19TU=,107,0,5
6791,SU47HUOAKZOLJ4JS28AI3KT2LL3306L=,107,0,6
6792,FKYYGUKBKXSMMBYOLLEAOZ86TTFFXPU=,107,0,7
6793,YMZE4A6S7UBHMC5IN5THX1A58BJ1Q5R=,107,1,0
6794,NOJ4OHD15IZX2PGL6I26TS0XOYICRG4=,107,1,1
6795,RLCSEPKGGM96KEB33BNXXVVM0SMG0ZE=,107,1,2
6796,YMNPNEKAD4GCUAVXEDDIWWS4GJQKTO7=,107,1,3
6797,LL93GMSK70OLPIBEHO6GNZ4NF9HERSW=,107,1,4
6798,KAS7M7UJPRBOWAPUIY5NH0G9ZXRGLQK=,107,1,5
6799,3Z5K73HUYZGG85QPDEIVXWXHMBY4QUB=,107,1,6
6800,I1C154A6Z9VT3VQY1RE8T5V7889EFIA=,107,1,7
6801,DMKG34LPVB2VBB9E1SUO7YUA54XWDB1=,107,2,0
6802,5DQR07V0TMR5VHZ72FJL9YU0VWDZ56Y=,107,2,1
6803,0NPHT206VINYTHTLAYJR21JDUM3IAMW=,107,2,2
6804,3RTEUDMV6U8YZOHJVMGI44M6POYH1WS=,107,2,3
6805,9BCYZWHCAEDF7A38YDD4PXK7QFY4WZK=,107,2,4
6806,LKH9FCTGQB03U586J2ZUYP820OR1WSW=,107,2,5
6807,V9CKJD5O6KM5NC5I3QOCKK2Y0DLTHYV=,107,2,6
6808,4FHFHZ3EE5JEER6O2ZA9V8TCCO1HRJ3=,107,2,7
6809,0EFHSRWANFTV5IERLDLCQVSFN9F0HNL=,107,3,0
6811,7WXO2RZENU5YC7JUA557U25UIGI9WK0=,107,3,2
6812,TJ8R7U9AO1IZCOYCPQSGRX79MJ6LGR7=,107,3,3
6813,EY1VOQB33LNZIXST8G97MHLBH7NYL3K=,107,3,4
6814,XTZU2ENWQ6REYXER87A6WI8B6EZ95L6=,107,3,5
6815,31UJSZ46EXERPD1JS0FYM2TU4IR112S=,107,3,6
6816,KMLDSMOOMJOK8HU3EIYZVUJXBV8UIG6=,107,3,7
6817,6UO8A716O11U2E65IIKGENDIH0RHZC3=,107,4,0
6818,RI6B6MZWRPWOYK052OPRNCSK25NNZQZ=,107,4,1
6819,ZQMGWGWEHK3ZVEXDNSJQG1J98EFVHUH=,107,4,2
6820,J6QM5TJPGXY81ID0ENHHC57ICUFGH2Z=,107,4,3
6821,TICJW1C0G3TC8VZWRNW0UV3SEM009XU=,107,4,4
6822,F288TXSY6288UA9NJP6Z73DOQT0KH6B=,107,4,5
6823,A6IOXXZ8V0YL8J840R5DNGADRS43NFL=,107,4,6
6824,FTSR2DCFXRQLRB88NVDHW140LXWBLLL=,107,4,7
6825,2JB1MHVUR2FI2BH8SRCL0IKER2V04U6=,107,5,0
6826,ZVTLTA07GZQXHG2XMTVFGXMYUR94V4P=,107,5,1
6827,TQMNPG95XI1PZWH6BRUAF0VJEM67LME=,107,5,2
6828,RIR18W2QHS3GX1SNWUWN6GVJ2E7RKQX=,107,5,3
6829,DEFBC91P9Z25HX5YFNVVU2KJBT2NJHR=,107,5,4
6830,9546134GT73VL840GP6HPH30APPFR7U=,107,5,5
6831,GFCZX17NJQC2UMVOO0H6ZVF24CRZM2P=,107,5,6
6832,1G6TSRGWNQRJQJ9T1RH1FN1R18N1QVF=,107,5,7
6833,KNUZOBGAX7KHD9M2GJFEHE0UEKJVR9U=,107,6,0
6834,AZ14YG10MWDRZR0CQVNOEJ47HIIAMCS=,107,6,1
6835,C554JH5KC9977AUE6VJJRUQ1BTNLR94=,107,6,2
6836,IF5GQEZ2WX2QH0WN8YNSJCHFJA815DD=,107,6,3
6837,0JRH0VD7V7V59DV8A92W0NPKTV543CX=,107,6,4
6838,V0OAYS0CZUFYM13P1EGU3ULCQ6DPROH=,107,6,5
6839,7OW153NDFDZVSYU4KDXRS739OOLMWQF=,107,6,6
6840,QBGJIDVQ1L4DEINWMOHKS12K641HOE3=,107,6,7
6841,GGJBGW4HDIAYHKKIOP9KP3MUBGCAGFN=,107,7,0
6843,0EJMOQTQMJ35K0GZH5DQVPVB6QEQLHY=,107,7,2
6844,EDL4DQUA8T9MUSSTRCNXNT4EIWDM8XC=,107,7,3
6845,CIPQNPAZ2IWMGXMBJWG7FAQ81D24U91=,107,7,4
6846,NL183VFJ885TZP7WTBQD5XMHEM0I4G8=,107,7,5
6847,5J5NZRPDQ5XT870CB7PED5Z34Q5ZK4I=,107,7,6
6848,V83ORWR0YQ3NC5MGR4UBWM8VV22GHFE=,107,7,7
6849,JSHI2K29K8TK7A9X9LZHVXCZPYBCKCQ=,108,0,0
6850,5TAR0RV9ME2C3V3UX493BGKYB6F1126=,108,0,1
6851,5FQFOVBJAKRKOGUA8MG6JECSPMLT2G6=,108,0,2
